Round,Institute,Department,Category,Opening Rank,Closing Rank
3,NIT Tiruchirappalli(Trichy),Mechanical Engineering,GEN-EWS,5735,6734
3,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN,6166,8833
3,NIT Tiruchirappalli(Trichy),Civil Engineering,OBC-NCL,12975,15908
3,NIT Tiruchirappalli(Trichy),Civil Engineering,SC,4642,6588
3,NIT Tiruchirappalli(Trichy),Civil Engineering,ST,3599,5615
3,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN-EWS,10065,10466
3,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN,7932,10261
3,NIT Tiruchirappalli(Trichy),Electrical Engineering,OBC-NCL,1443,3954
3,NIT Tiruchirappalli(Trichy),Electrical Engineering,SC,177,1542
3,NIT Tiruchirappalli(Trichy),Electrical Engineering,ST,13324,15646
3,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN-EWS,8541,8747
4,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,GEN,14274,16785
4,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,OBC-NCL,9065,9729
4,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,SC,1036,2472
4,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,ST,10884,11090
4,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,GEN-EWS,9632,10638
4,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,GEN,8502,9895
4,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,OBC-NCL,868,2759
4,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,SC,2560,4309
4,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,ST,12112,13938
4,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,GEN-EWS,4154,7027
4,NIT Tiruchirappalli(Trichy),Mechanical Engineering,GEN,13436,14457
4,NIT Tiruchirappalli(Trichy),Mechanical Engineering,OBC-NCL,1153,1715
4,NIT Tiruchirappalli(Trichy),Mechanical Engineering,SC,14048,16715
4,NIT Tiruchirappalli(Trichy),Mechanical Engineering,ST,5156,8136
4,NIT Tiruchirappalli(Trichy),Mechanical Engineering,GEN-EWS,5671,7861
4,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN,243,2710
4,NIT Tiruchirappalli(Trichy),Civil Engineering,OBC-NCL,10726,10952
4,NIT Tiruchirappalli(Trichy),Civil Engineering,SC,14790,16015
4,NIT Tiruchirappalli(Trichy),Civil Engineering,ST,99,840
4,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN-EWS,7227,8422
4,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN,1240,3577
4,NIT Tiruchirappalli(Trichy),Electrical Engineering,OBC-NCL,6346,8912
4,NIT Tiruchirappalli(Trichy),Electrical Engineering,SC,5063,6754
4,NIT Tiruchirappalli(Trichy),Electrical Engineering,ST,7042,8643
4,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN-EWS,4640,5858
5,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,GEN,6786,6908
5,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,OBC-NCL,7632,9416
5,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,SC,14271,17182
5,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,ST,3009,3366
5,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,GEN-EWS,296,3109
5,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,GEN,14885,15147
5,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,OBC-NCL,176,1519
5,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,SC,6789,7778
5,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,ST,2097,3688
5,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,GEN-EWS,3619,5059
5,NIT Tiruchirappalli(Trichy),Mechanical Engineering,GEN,8807,10736
5,NIT Tiruchirappalli(Trichy),Mechanical Engineering,OBC-NCL,1372,1459
5,NIT Tiruchirappalli(Trichy),Mechanical Engineering,SC,10752,13238
5,NIT Tiruchirappalli(Trichy),Mechanical Engineering,ST,2667,4655
5,NIT Tiruchirappalli(Trichy),Mechanical Engineering,GEN-EWS,8028,9817
5,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN,9453,10529
5,NIT Tiruchirappalli(Trichy),Civil Engineering,OBC-NCL,13287,14514
5,NIT Tiruchirappalli(Trichy),Civil Engineering,SC,3049,5592
5,NIT Tiruchirappalli(Trichy),Civil Engineering,ST,4725,4914
5,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN-EWS,9469,12286
5,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN,13430,15710
5,NIT Tiruchirappalli(Trichy),Electrical Engineering,OBC-NCL,9055,9627
5,NIT Tiruchirappalli(Trichy),Electrical Engineering,SC,6023,6585
5,NIT Tiruchirappalli(Trichy),Electrical Engineering,ST,3441,4386
5,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN-EWS,2790,3046
6,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,GEN,11211,11812
6,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,OBC-NCL,4761,7520
6,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,SC,5179,7961
6,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,ST,5223,7423
6,NIT Tiruchirappalli(Trichy),Computer Science and Engineering,GEN-EWS,8460,9624
6,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,GEN,11702,14076
6,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,OBC-NCL,550,3497
6,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,SC,10785,12081
6,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,ST,10752,11019
6,NIT Tiruchirappalli(Trichy),Electronics and Communication Engineering,GEN-EWS,5986,7437
6,NIT Tiruchirappalli(Trichy),Mechanical Engineering,GEN,14642,17451
6,NIT Tiruchirappalli(Trichy),Mechanical Engineering,OBC-NCL,7661,9736
6,NIT Tiruchirappalli(Trichy),Mechanical Engineering,SC,12316,14223
6,NIT Tiruchirappalli(Trichy),Mechanical Engineering,ST,10198,11313
6,NIT Tiruchirappalli(Trichy),Mechanical Engineering,GEN-EWS,12694,14986
6,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN,9181,10237
6,NIT Tiruchirappalli(Trichy),Civil Engineering,OBC-NCL,2964,4976
6,NIT Tiruchirappalli(Trichy),Civil Engineering,SC,14744,17283
6,NIT Tiruchirappalli(Trichy),Civil Engineering,ST,6487,7558
6,NIT Tiruchirappalli(Trichy),Civil Engineering,GEN-EWS,3858,5347
6,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN,10587,11158
6,NIT Tiruchirappalli(Trichy),Electrical Engineering,OBC-NCL,14533,15032
6,NIT Tiruchirappalli(Trichy),Electrical Engineering,SC,5627,8190
6,NIT Tiruchirappalli(Trichy),Electrical Engineering,ST,11650,11883
6,NIT Tiruchirappalli(Trichy),Electrical Engineering,GEN-EWS,5408,7509
1,NIT Uttarakhand,Computer Science and Engineering,GEN,5259,8190
1,NIT Uttarakhand,Computer Science and Engineering,OBC-NCL,2220,4464
1,NIT Uttarakhand,Computer Science and Engineering,SC,4116,6950
1,NIT Uttarakhand,Computer Science and Engineering,ST,6016,8185
1,NIT Uttarakhand,Computer Science and Engineering,GEN-EWS,9156,10251
1,NIT Uttarakhand,Electronics and Communication Engineering,GEN,4617,4801
1,NIT Uttarakhand,Electronics and Communication Engineering,OBC-NCL,10638,13538
1,NIT Uttarakhand,Electronics and Communication Engineering,SC,13229,13926
1,NIT Uttarakhand,Electronics and Communication Engineering,ST,11159,11950
1,NIT Uttarakhand,Electronics and Communication Engineering,GEN-EWS,14203,16799
1,NIT Uttarakhand,Mechanical Engineering,GEN,14033,16717
1,NIT Uttarakhand,Mechanical Engineering,OBC-NCL,549,2820
1,NIT Uttarakhand,Mechanical Engineering,SC,11817,14007
1,NIT Uttarakhand,Mechanical Engineering,ST,10725,11041
1,NIT Uttarakhand,Mechanical Engineering,GEN-EWS,2450,3156
1,NIT Uttarakhand,Civil Engineering,GEN,3608,4966
1,NIT Uttarakhand,Civil Engineering,OBC-NCL,4961,7080
1,NIT Uttarakhand,Civil Engineering,SC,3777,3891
1,NIT Uttarakhand,Civil Engineering,ST,1579,4442
1,NIT Uttarakhand,Civil Engineering,GEN-EWS,10196,12641
1,NIT Uttarakhand,Electrical Engineering,GEN,13863,14881
1,NIT Uttarakhand,Electrical Engineering,OBC-NCL,217,2342
1,NIT Uttarakhand,Electrical Engineering,SC,4830,7101
1,NIT Uttarakhand,Electrical Engineering,ST,633,762
1,NIT Uttarakhand,Electrical Engineering,GEN-EWS,13671,14230
2,NIT Uttarakhand,Computer Science and Engineering,GEN,10523,10790
2,NIT Uttarakhand,Computer Science and Engineering,OBC-NCL,8919,9303
2,NIT Uttarakhand,Computer Science and Engineering,SC,1441,3890
2,NIT Uttarakhand,Computer Science and Engineering,ST,10467,12754
2,NIT Uttarakhand,Computer Science and Engineering,GEN-EWS,9078,9817
2,NIT Uttarakhand,Electronics and Communication Engineering,GEN,11032,11189
2,NIT Uttarakhand,Electronics and Communication Engineering,OBC-NCL,879,3104
2,NIT Uttarakhand,Electronics and Communication Engineering,SC,6399,8037
2,NIT Uttarakhand,Electronics and Communication Engineering,ST,2909,4515
2,NIT Uttarakhand,Electronics and Communication Engineering,GEN-EWS,7235,7921
2,NIT Uttarakhand,Mechanical Engineering,GEN,4820,6300
2,NIT Uttarakhand,Mechanical Engineering,OBC-NCL,10451,12781
2,NIT Uttarakhand,Mechanical Engineering,SC,14090,16524
2,NIT Uttarakhand,Mechanical Engineering,ST,1404,1655
2,NIT Uttarakhand,Mechanical Engineering,GEN-EWS,9029,11508
2,NIT Uttarakhand,Civil Engineering,GEN,14612,17192
2,NIT Uttarakhand,Civil Engineering,OBC-NCL,9542,11233
2,NIT Uttarakhand,Civil Engineering,SC,14168,16470
2,NIT Uttarakhand,Civil Engineering,ST,9286,9974
2,NIT Uttarakhand,Civil Engineering,GEN-EWS,14594,16757
2,NIT Uttarakhand,Electrical Engineering,GEN,2488,5089
2,NIT Uttarakhand,Electrical Engineering,OBC-NCL,662,2580
2,NIT Uttarakhand,Electrical Engineering,SC,3877,5968
2,NIT Uttarakhand,Electrical Engineering,ST,7529,10072
2,NIT Uttarakhand,Electrical Engineering,GEN-EWS,7296,7749
3,NIT Uttarakhand,Computer Science and Engineering,GEN,9949,12893
3,NIT Uttarakhand,Computer Science and Engineering,OBC-NCL,10581,12175
3,NIT Uttarakhand,Computer Science and Engineering,SC,2146,3384
3,NIT Uttarakhand,Computer Science and Engineering,ST,14248,15541
3,NIT Uttarakhand,Computer Science and Engineering,GEN-EWS,1494,1952
3,NIT Uttarakhand,Electronics and Communication Engineering,GEN,14771,15649
3,NIT Uttarakhand,Electronics and Communication Engineering,OBC-NCL,8163,10645
3,NIT Uttarakhand,Electronics and Communication Engineering,SC,10421,11852
3,NIT Uttarakhand,Electronics and Communication Engineering,ST,6289,8228
3,NIT Uttarakhand,Electronics and Communication Engineering,GEN-EWS,2256,5192
3,NIT Uttarakhand,Mechanical Engineering,GEN,6936,8205
3,NIT Uttarakhand,Mechanical Engineering,OBC-NCL,13523,16278
3,NIT Uttarakhand,Mechanical Engineering,SC,7164,7865
3,NIT Uttarakhand,Mechanical Engineering,ST,9639,11479
3,NIT Uttarakhand,Mechanical Engineering,GEN-EWS,897,1553
3,NIT Uttarakhand,Civil Engineering,GEN,3554,6373
3,NIT Uttarakhand,Civil Engineering,OBC-NCL,3209,5598
3,NIT Uttarakhand,Civil Engineering,SC,1705,2018
3,NIT Uttarakhand,Civil Engineering,ST,14898,17151
3,NIT Uttarakhand,Civil Engineering,GEN-EWS,5407,7186
3,NIT Uttarakhand,Electrical Engineering,GEN,201,1085
3,NIT Uttarakhand,Electrical Engineering,OBC-NCL,7117,9604
3,NIT Uttarakhand,Electrical Engineering,SC,2288,2889
3,NIT Uttarakhand,Electrical Engineering,ST,598,860
3,NIT Uttarakhand,Electrical Engineering,GEN-EWS,5161,6360
4,NIT Uttarakhand,Computer Science and Engineering,GEN,8787,9642
4,NIT Uttarakhand,Computer Science and Engineering,OBC-NCL,6089,6286
4,NIT Uttarakhand,Computer Science and Engineering,SC,6815,7912
4,NIT Uttarakhand,Computer Science and Engineering,ST,11650,12426
4,NIT Uttarakhand,Computer Science and Engineering,GEN-EWS,3156,5389
4,NIT Uttarakhand,Electronics and Communication Engineering,GEN,12740,13441
4,NIT Uttarakhand,Electronics and Communication Engineering,OBC-NCL,6808,9653
4,NIT Uttarakhand,Electronics and Communication Engineering,SC,9315,11842
4,NIT Uttarakhand,Electronics and Communication Engineering,ST,7687,7752
4,NIT Uttarakhand,Electronics and Communication Engineering,GEN-EWS,13638,13707
4,NIT Uttarakhand,Mechanical Engineering,GEN,8537,11053
4,NIT Uttarakhand,Mechanical Engineering,OBC-NCL,14274,14528
4,NIT Uttarakhand,Mechanical Engineering,SC,8077,9100
4,NIT Uttarakhand,Mechanical Engineering,ST,11649,13909
4,NIT Uttarakhand,Mechanical Engineering,GEN-EWS,14540,15305
4,NIT Uttarakhand,Civil Engineering,GEN,4062,5642
4,NIT Uttarakhand,Civil Engineering,OBC-NCL,723,1954
4,NIT Uttarakhand,Civil Engineering,SC,7125,7210
4,NIT Uttarakhand,Civil Engineering,ST,11477,14260
4,NIT Uttarakhand,Civil Engineering,GEN-EWS,6829,8242
4,NIT Uttarakhand,Electrical Engineering,GEN,219,1354
4,NIT Uttarakhand,Electrical Engineering,OBC-NCL,3164,5335
4,NIT Uttarakhand,Electrical Engineering,SC,2257,4362
4,NIT Uttarakhand,Electrical Engineering,ST,14779,16095
4,NIT Uttarakhand,Electrical Engineering,GEN-EWS,4407,5274
5,NIT Uttarakhand,Computer Science and Engineering,GEN,11122,11660
5,NIT Uttarakhand,Computer Science and Engineering,OBC-NCL,6328,7112
5,NIT Uttarakhand,Computer Science and Engineering,SC,865,1917
5,NIT Uttarakhand,Computer Science and Engineering,ST,14746,15924
5,NIT Uttarakhand,Computer Science and Engineering,GEN-EWS,10892,11975
5,NIT Uttarakhand,Electronics and Communication Engineering,GEN,3194,4382
5,NIT Uttarakhand,Electronics and Communication Engineering,OBC-NCL,11773,12620
5,NIT Uttarakhand,Electronics and Communication Engineering,SC,420,986
5,NIT Uttarakhand,Electronics and Communication Engineering,ST,2407,4993
5,NIT Uttarakhand,Electronics and Communication Engineering,GEN-EWS,12516,12793
5,NIT Uttarakhand,Mechanical Engineering,GEN,5217,5504
5,NIT Uttarakhand,Mechanical Engineering,OBC-NCL,8588,10264
5,NIT Uttarakhand,Mechanical Engineering,SC,847,1619
5,NIT Uttarakhand,Mechanical Engineering,ST,13264,15663
5,NIT Uttarakhand,Mechanical Engineering,GEN-EWS,8099,8530
5,NIT Uttarakhand,Civil Engineering,GEN,1499,4096
5,NIT Uttarakhand,Civil Engineering,OBC-NCL,1852,2737
5,NIT Uttarakhand,Civil Engineering,SC,6699,7030
5,NIT Uttarakhand,Civil Engineering,ST,13258,15760
5,NIT Uttarakhand,Civil Engineering,GEN-EWS,14607,14744
5,NIT Uttarakhand,Electrical Engineering,GEN,5006,7513
5,NIT Uttarakhand,Electrical Engineering,OBC-NCL,11914,14561
5,NIT Uttarakhand,Electrical Engineering,SC,9468,10632
5,NIT Uttarakhand,Electrical Engineering,ST,3476,5957
5,NIT Uttarakhand,Electrical Engineering,GEN-EWS,1749,3955
6,NIT Uttarakhand,Computer Science and Engineering,GEN,3117,6115
6,NIT Uttarakhand,Computer Science and Engineering,OBC-NCL,8800,9051
6,NIT Uttarakhand,Computer Science and Engineering,SC,12717,14757
6,NIT Uttarakhand,Computer Science and Engineering,ST,4526,7156
6,NIT Uttarakhand,Computer Science and Engineering,GEN-EWS,325,816
6,NIT Uttarakhand,Electronics and Communication Engineering,GEN,11541,12717
6,NIT Uttarakhand,Electronics and Communication Engineering,OBC-NCL,12245,15195
6,NIT Uttarakhand,Electronics and Communication Engineering,SC,5930,8044
6,NIT Uttarakhand,Electronics and Communication Engineering,ST,5826,6125
6,NIT Uttarakhand,Electronics and Communication Engineering,GEN-EWS,9940,12665
6,NIT Uttarakhand,Mechanical Engineering,GEN,2383,2912
6,NIT Uttarakhand,Mechanical Engineering,OBC-NCL,12114,13273
6,NIT Uttarakhand,Mechanical Engineering,SC,14776,16865
6,NIT Uttarakhand,Mechanical Engineering,ST,13319,15325
6,NIT Uttarakhand,Mechanical Engineering,GEN-EWS,5087,7930
6,NIT Uttarakhand,Civil Engineering,GEN,8801,10881
6,NIT Uttarakhand,Civil Engineering,OBC-NCL,9725,11323
6,NIT Uttarakhand,Civil Engineering,SC,9276,11602
6,NIT Uttarakhand,Civil Engineering,ST,9812,10153
6,NIT Uttarakhand,Civil Engineering,GEN-EWS,424,3357
6,NIT Uttarakhand,Electrical Engineering,GEN,11936,12295
6,NIT Uttarakhand,Electrical Engineering,OBC-NCL,2546,3558
6,NIT Uttarakhand,Electrical Engineering,SC,12724,15701
6,NIT Uttarakhand,Electrical Engineering,ST,6441,8694
6,NIT Uttarakhand,Electrical Engineering,GEN-EWS,593,2233
1,NIT Warangal,Computer Science and Engineering,GEN,4316,6390
1,NIT Warangal,Computer Science and Engineering,OBC-NCL,2308,3284
1,NIT Warangal,Computer Science and Engineering,SC,8050,9018
1,NIT Warangal,Computer Science and Engineering,ST,4299,4585
1,NIT Warangal,Computer Science and Engineering,GEN-EWS,9967,12152
1,NIT Warangal,Electronics and Communication Engineering,GEN,8058,9682
1,NIT Warangal,Electronics and Communication Engineering,OBC-NCL,1983,3023
1,NIT Warangal,Electronics and Communication Engineering,SC,13607,15057
1,NIT Warangal,Electronics and Communication Engineering,ST,2480,4931
1,NIT Warangal,Electronics and Communication Engineering,GEN-EWS,13101,15674
1,NIT Warangal,Mechanical Engineering,GEN,6703,9466
1,NIT Warangal,Mechanical Engineering,OBC-NCL,8721,10328
1,NIT Warangal,Mechanical Engineering,SC,13179,13894
1,NIT Warangal,Mechanical Engineering,ST,6451,7469
1,NIT Warangal,Mechanical Engineering,GEN-EWS,6092,7421
1,NIT Warangal,Civil Engineering,GEN,4889,7254
1,NIT Warangal,Civil Engineering,OBC-NCL,9129,9672
1,NIT Warangal,Civil Engineering,SC,11820,13097
1,NIT Warangal,Civil Engineering,ST,9924,12923
1,NIT Warangal,Civil Engineering,GEN-EWS,8811,10907
1,NIT Warangal,Electrical Engineering,GEN,5465,6797
1,NIT Warangal,Electrical Engineering,OBC-NCL,9428,9601
1,NIT Warangal,Electrical Engineering,SC,11778,13531
1,NIT Warangal,Electrical Engineering,ST,9614,11435
1,NIT Warangal,Electrical Engineering,GEN-EWS,1443,4150
2,NIT Warangal,Computer Science and Engineering,GEN,4387,5831
2,NIT Warangal,Computer Science and Engineering,OBC-NCL,13566,15179
2,NIT Warangal,Computer Science and Engineering,SC,7685,9526
2,NIT Warangal,Computer Science and Engineering,ST,171,2750
2,NIT Warangal,Computer Science and Engineering,GEN-EWS,11040,12677
2,NIT Warangal,Electronics and Communication Engineering,GEN,11505,13609
2,NIT Warangal,Electronics and Communication Engineering,OBC-NCL,13954,14535
2,NIT Warangal,Electronics and Communication Engineering,SC,1768,3124
2,NIT Warangal,Electronics and Communication Engineering,ST,14791,15076
2,NIT Warangal,Electronics and Communication Engineering,GEN-EWS,2591,2724
2,NIT Warangal,Mechanical Engineering,GEN,1492,1930
2,NIT Warangal,Mechanical Engineering,OBC-NCL,13940,16667
2,NIT Warangal,Mechanical Engineering,SC,10360,11184
2,NIT Warangal,Mechanical Engineering,ST,3313,5091
2,NIT Warangal,Mechanical Engineering,GEN-EWS,12098,13316
2,NIT Warangal,Civil Engineering,GEN,2656,4378
2,NIT Warangal,Civil Engineering,OBC-NCL,14747,15734
2,NIT Warangal,Civil Engineering,SC,9637,11769
2,NIT Warangal,Civil Engineering,ST,712,1555
2,NIT Warangal,Civil Engineering,GEN-EWS,1856,3508
2,NIT Warangal,Electrical Engineering,GEN,7547,9504
2,NIT Warangal,Electrical Engineering,OBC-NCL,1913,3159
2,NIT Warangal,Electrical Engineering,SC,2683,4077
2,NIT Warangal,Electrical Engineering,ST,5763,7338
2,NIT Warangal,Electrical Engineering,GEN-EWS,4925,5933
3,NIT Warangal,Computer Science and Engineering,GEN,4811,7015
3,NIT Warangal,Computer Science and Engineering,OBC-NCL,8445,10822
3,NIT Warangal,Computer Science and Engineering,SC,355,2721
3,NIT Warangal,Computer Science and Engineering,ST,14978,17256
3,NIT Warangal,Computer Science and Engineering,GEN-EWS,1467,3117
3,NIT Warangal,Electronics and Communication Engineering,GEN,7607,9722
3,NIT Warangal,Electronics and Communication Engineering,OBC-NCL,574,2529
3,NIT Warangal,Electronics and Communication Engineering,SC,4664,7145
3,NIT Warangal,Electronics and Communication Engineering,ST,723,1364
3,NIT Warangal,Electronics and Communication Engineering,GEN-EWS,9932,10724
3,NIT Warangal,Mechanical Engineering,GEN,12058,12875
3,NIT Warangal,Mechanical Engineering,OBC-NCL,877,979
3,NIT Warangal,Mechanical Engineering,SC,12244,13392
3,NIT Warangal,Mechanical Engineering,ST,7106,9920
3,NIT Warangal,Mechanical Engineering,GEN-EWS,9035,11601
3,NIT Warangal,Civil Engineering,GEN,3257,5793
